6011728,R03DC03
6022761,J05AJ01
6026706,N02CC04
6027528,R03DC03
6027731,A10BH01
6046106,A04AD12
6046206,A04AD12
6057354,J05AE02
6066168,A16AX12
6073128,C10AA02
6095128,C09CA01
6095228,C09CA01
6096328,A02BA03
6302602,L01FF02
6302901,L01FF02
6306901,J05AG06
6307604,J05AX18
6335645,J01DC01
6337666,"C01EB03,M01AB01,M02AA23,S01BC01"
6351659,J01DH51
6351936,S01EC03
6353750,A02BA03
6382310,J02AX04
6384371,J01DH03
6461200,L01XX02
6500401,J05AX18
6542305,V03AB35
6542312,V03AB35
6542315,V03AB35
7323001,B01AX05
7323002,B01AX05
7323211,B01AX05
7323411,B01AX05
7351215,N06BA02
7351920,N06BA02
7365021,C03DB02
7413920,C07AG02
7420101,L01CE01
7440701,B01AE03
7464013,B02BX05
7464213,B02BX05
7550040,P02CA03
8002707,"D04AA10,R06AD02"
8070101,N06AX16
8070401,N06AX16
8077102,"C01DA08,C05AE02,C01DA14"
8078102,N06AX16
8083303,N06AX16
8083703,N06AX16
8083721,N06AX16
8084199,A02BC02
8084401,A02BC02
8084402,A02BC02
8092355,A02BC02
8092360,A02BC02
8092681,N05CF03
8103006,"S01XA23,L01EG04,L04AH01"
8103105,"S01XA23,L01EG04,L04AH01"
8103205,"S01XA23,L01EG04,L04AH01"
8104005,"S01XA23,L01EG04,L04AH01"
8104110,"S01XA23,L01EG04,L04AH01"
8104205,"S01XA23,L01EG04,L04AH01"
8117901,L01EG01
8122214,N06AX23
8411701,J04AD03
8451001,L01FX02
8499002,J01AA12
8499020,J01AA12
8536002,J01AA12
9000402,N04BC05
9000602,N04BC05
9001103,"H02AB10,S01BA03"
9001104,"H02AB10,S01BA03"
9001201,"H02AB10,S01BA03"
9002001,"D10AA02,D07AA01,H02AB04"
9002201,"D10AA02,D07AA01,H02AB04"
9003928,"D10AA02,D07AA01,H02AB04"
9004722,"D10AA02,D07AA01,H02AB04"
9004902,"D10AA02,D07AA01,H02AB04"
9005002,G03AC06
9006406,G03AC06
9006412,G03AC06
9011312,"D10AA02,D07AA01,H02AB04"
9011319,"D10AA02,D07AA01,H02AB04"
9019016,"D10AA02,D07AA01,H02AB04"
9023301,"R02AB04,S01AA32,J01XX10,D06AX05"
9023303,"R02AB04,S01AA32,J01XX10,D06AX05"
9026002,C10AC02
9035201,A10BB01
9037301,L01BC01
9045003,C10AC02
9072809,"D10AF01,J01FF01,G01AA10"
9074630,G03AC06
9074635,G03AC06
9076004,"D10AF01,J01FF01,G01AA10"
9090020,"H02AB10,S01BA03"
9307303,"H02AB04,D07AA01,D10AA02"
9311602,"D10AF01,J01FF01,G01AA10"
9316906,"C01EA01,G04BE01"
9337502,"D10AF01,J01FF01,G01AA10"
9338102,"D10AF01,J01FF01,G01AA10"
9338202,"D10AF01,J01FF01,G01AA10"
9454101,G04BD07
9454401,G04BD07
9509101,L01DB03
9513503,J01XX08
9513601,J01XX08
9514001,J01XX08
9514004,J01XX08
9519402,N07BA01
9540001,N07BA01
9752901,L01CE02
9752903,L01CE02
9766304,L02BG06
9770901,"R01AD09,D07XC03,R03BA07,D07AC13"
13110679,L01DB01
13111410,B02AA02
13258691,L01DB06
13530117,J04AB04
13746686,L01CA02
13830304,"S01EE03,S01EE01"
13872789,V03AF02
15050541,L01AA01
15054841,L01AA01
15191012,L01DC04
15191113,L01DC04
15300120,L01DC03
15301238,L01AD01
15301260,L01AD01
15309145,L01CB01
15309520,L01CB01
15322022,L01XA01
15356302,"V03AF01,R05CB05"
15740320,J01CR04
15740420,J01CR04
23050601,"S01XA20,D09AA09,S01KA02"
23114501,M03AX01
23218105,"M01AB15,S01BC05"
23585318,A07EC02
23608210,QB03AB90
23791560,P03AC04
23916330,"S01XA18,L04AD01"
23916332,"S01XA18,L04AD01"
23917705,"D11AX21,S01EA05,S01GA07"
23918703,"S01EE03,S01EE01"
24059010,L01XA03
24059120,L01XA03
24079375,L02AE02
24120301,C01CE02
24135202,"C05AX06,R01AB01,R01BA03,S01GA05,R01AA04,S01FB01,C01CA06"
24135301,"C05AX06,R01AB01,R01BA03,S01GA05,R01AA04,S01FB01,C01CA06"
24230110,"S01ED02,C07AB05"
24414260,C01BD07
24515010,V03AF07
24582411,L01CD04
24584305,L03AA09
24586001,L01BB06
24586201,L03AX16
25138134,M01AE12
25145134,"A02BB01,G02AD06"
25146134,"A02BB01,G02AD06"
25152031,"M01AH01,L01XX33"
25152034,"M01AH01,L01XX33"
25152531,"M01AH01,L01XX33"
25152534,"M01AH01,L01XX33"
25171001,C03DA04
25172003,C03DA04
25273231,C01BD01
25273234,C01BD01
25274231,C01BD01
25274234,C01BD01
26286148,A10BF01
26556161,"S01BA11,D07AB08"
26815120,L01AX04
26848858,L01EX02
29152611,"D06AX09,R01AX06"
29152722,"D06AX09,R01AX06"
29152725,"D06AX09,R01AX06"
29320613,N06AB05
29320713,N06AB05
29321548,N06AB05
29485121,M01AX01
29485220,M01AX01
29607531,J01CA04
29608031,J01CA04
29609039,J01CA04
31670972,A03FA01
31890163,C02AC02
32170801,G03DA04
34121030,A06AA02
34210001,D09AA09
37024130,"S01GX07,R06AX19,R01AC03"
37043001,N03AX10
37067896,"D11AH03,R01AC01,R03BC01,S01GX01,A07EB01"
37440101,M01CC01
39007810,C04AD03
39022110,A10BB12
39022211,A10BB12
39022311,A10BB12
44182512,C08DA01
44182610,C08DA01
44502210,C01BC03
45006601,"J01MA12,S01AE05"
45006701,"J01MA12,S01AE05"
45006801,"J01MA12,S01AE05"
45025301,N05AD01
45025501,N05AD01
45025549,N05AD01
45063965,N03AX11
45064165,N03AX11
45152010,"J01MA12,S01AE05"
45152510,"J01MA12,S01AE05"
46047081,C07AA05
46047181,C07AA05
49001383,J01CR04
49001483,J01CR04
49002428,J01CR04
49011528,J02AX06
49052083,J01CE01
49053028,J01CE01
49317030,"L01XH01,J02AC03"
49318030,"L01XH01,J02AC03"
49319028,"L01XH01,J02AC03"
49392083,N05AE04
49396041,N05AE04
49397041,N05AE04
49398041,N05AE04
49399041,N05AE04
49490041,N06AB06
51002121,A04AD10
51842530,G03BA03
51845030,G03BA03
52010630,N06AX11
52010730,N06AX11
52011890,N05AH05
52011990,N05AH05
54000725,"D05AX03,A11CC04"
54001021,C01BC04
54001720,"H02AB07,A07EA03"
54001820,"H02AB07,A07EA03"
54001920,"H02AB07,A07EA03"
54002025,N05AN01
54002125,N05AN01
54002821,B01AC23
54005746,C01AA05
54006258,N06AB04
54007928,A07EC04
54008013,L02BG06
54008620,N05CF02
54008826,V03AE07
54009720,N03AF02
54009920,N03AF02
54011625,N04BC04
54014120,A10BF01
54016625,L04AA06
54017613,"N02AE01,N07BC01"
54017713,"N02AE01,N07BC01"
54018813,N07BC51
54018913,N07BC51
54019713,"J05AB09,S01AD07"
54019813,"J05AB09,S01AD07"
54022463,N03AX14
54023524,N02AA01
54023525,N02AA01
54023624,N02AA01
54023755,N02AA01
54024424,R05DA04
54033425,N07AX03
54038225,L01AA01
54038325,L01AA01
54040444,N02AA01
54040713,J05AE03
54121842,N07BC02
54312041,"D05AX03,A11CC04"
54317644,"R01AD03,S01CB01,A01AC02,S03BA01,C05AA09,S02BA06,S01BA01,H02AB02,D10AA03,D07XB05,D07AB19"
54317763,"R01AD03,S01CB01,A01AC02,S03BA01,C05AA09,S02BA06,S01BA01,H02AB02,D10AA03,D07XB05,D07AB19"
54318863,N05BA01
54327099,"R03BA05,R01AD08,D07AC17"
54329446,C03CA01
54329450,C03CA01
54350049,"R02AD02,S02DA01,C01BB01,N01BB02,S01HA07,C05AD01,D04AB01"
54350547,"D04AB01,S01HA07,R02AD02,C05AD01,C01BB01,N01BB02,S02DA01"
54352763,N05AN01
54353244,N05BA06
54355663,N07BC02
54368663,N02AA05
54372144,"H02AB07,A07EA03"
54372763,C07AA05
54408425,L04AX01
54412925,L01AA01
54413025,L01AA01
54418425,"R01AD03,S01CB01,A01AC02,S03BA01,C05AA09,S02BA06,S01BA01,H02AB02,D10AA03,D07XB05,D07AB19"
54449625,V03AF03
54458111,L01BB02
54472825,"H02AB07,A07EA03"
54485906,N05CD05
54808425,L04AX01
54811616,"A02AC01,A12AA04"
54812025,"A02AC01,A12AA04"
54814622,"D01AC01,G01AF02,A01AB18"
54815624,R05DA04
54817525,"R01AD03,S01CB01,A01AC02,S03BA01,C05AA09,S02BA06,S01BA01,H02AB02,D10AA03,D07XB05,D07AB19"
54817625,"R01AD03,S01CB01,A01AC02,S03BA01,C05AA09,S02BA06,S01BA01,H02AB02,D10AA03,D07XB05,D07AB19"
54817925,"R01AD03,S01CB01,A01AC02,S03BA01,C05AA09,S02BA06,S01BA01,H02AB02,D10AA03,D07XB05,D07AB19"
54818125,"R01AD03,S01CB01,A01AC02,S03BA01,C05AA09,S02BA06,S01BA01,H02AB02,D10AA03,D07XB05,D07AB19"
54819216,C01AA05
54829816,C03CA01
54839224,N02AA03
54848616,A06AD11
54850016,"R02AD02,S02DA01,C01BB01,N01BB02,S01HA07,C05AD01,D04AB01"
54852625,N05AN01
54852725,N05AN01
54853516,A07DA03
54855025,"L04AX03,L01BA01"
54855324,N07BC02
54855424,N07BC02
54856304,A03FA01
54858224,N02AA01
54858324,N02AA01
54858516,N02AA01
54859511,N02AB02
54860425,"G03DB02,G03AC05,L02AB01"
54864816,"N02AJ19,N02AA05"
54872425,"H02AB07,A07EA03"
54873925,"H02AB07,A07EA03"
54874025,"H02AB07,A07EA03"
56016975,B01AA03
56017075,B01AA03
56017275,B01AA03
56017675,B01AA03
56047492,J05AG03
56051030,J05AG03
56052168,N04BA02
56060128,N04BA02
62017512,"D10AD01,L01XF01"
62141101,"G03DC02,G03AC01"
62401002,J01DH04
64065001,"A01AB09,D01AA01,S02AA13,A07AC01,D01AC02,J02AB01,G01AA01,A07AA02,G01AF04"
65009205,S01JA01
65009265,S01JA01
65021535,"N07AX01,S01EB01"
65026025,S01EE01
65026625,S01EE01
65027105,"R01AC08,S01GX09"
65027510,S01EC04
65035902,"C05AX06,R01AB01,R01BA03,S01GA05,R01AA04,S01FB01,C01CA06"
65054301,"R01AD11,A01AC01,C05AA12,S01BA05,R03BA06,D07XB02,H02AB08,D07AB09"
65064305,"S01AA12,J01GB01"
65064835,S01AA12
65401303,"S01AE07,J01MA14"
65924007,"D07AC19,S01BA16"
66007131,D07AC10
66043015,D10AE01
66043115,D10AE01
67014568,"A01AD05,N02BA01,B01AC06"
67434504,A04AD01
67434604,A04AD01
68050861,J04AB02
68051030,J04AB02
68059701,J04AB02
69000601,N01AX07
69015111,"L01EK01,L03AB07"
69019601,B01AB04
69020601,B01AB04
69021701,B01AB04
69022001,B01AB04
69022301,B01AB04
69022801,"B01AB04,L01DA01"
69055038,L01EX01
69073166,"R06AE07,S01GX12"
69077038,L01EX01
69080760,J05AX09
69080860,J05AX09
69095050,"A01AB22,J01AA02"
69098038,L01EX01
69152068,C08CA01
69153041,C08CA01
69258903,"J01XA01,S01AA28,A07AA09"
69303220,L01DB01
69303420,L01DB01
69306086,"J01FA10,S01AA26"
69308030,"J01FA10,S01AA26"
69315083,"J01FA10,S01AA26"
69419068,G04BE03
69420030,G04BE03
69421030,G04BE03
69551066,"R06AE07,S01GX12"
69580043,C01BD04
69581043,C01BD04
69582043,C01BD04
69600121,N03AB05
69600125,N03AB05
71000724,N03AB02
71000740,N03AB02
71015540,C10AA05
71015640,C10AA05
71015723,C10AA05
71015740,C10AA05
71015823,C10AA05
71015892,C10AA05
71023724,N03AD01
71036240,N03AB02
71036524,N03AB02
71036940,N03AB02
71041724,"C01DA02,C05AE01"
71041813,"C01DA02,C05AE01"
71052740,C09AA06
71053240,C09AA06
71080340,N02BF01
71101268,N02BF02
71101441,N02BF02
71201223,N02BF01
71241823,N03AD01
71374066,N03AB02
71400705,N03AB05
71400810,"N03AB05,N03AB02"
72690505,"D10AE01,N06AX23"
74056607,L01XX52
74057622,L01XX52
74118701,N05AD08
74141204,C03CA02
74148402,"C01DA02,C05AE01"
74156410,N03AG01
74159304,"B05XX02,B05BB03"
74165801,H05BX02
74173214,C01BC03
74194063,J05AE03
74198530,N05BA06
74227811,C09AA10
74227913,C09AA10
74233411,N02AA03
74234632,C01CA07
74241421,N02AA03
74241612,N02AA03
74245311,N02AA03
74318813,J01FA09
74333330,J05AE03
74334603,L02AE02
74336811,J01FA09
74347303,L02AE02
74349201,"G01AD03,S01XA15,A11GA01"
74364103,L02AE02
74364203,L02AE02
74366303,L02AE02
74368303,L02AE02
74379902,L04AB04
74380511,G04CA03
74382611,N03AG01
74433902,L04AB04
74437805,M03AC11
74438010,M03AC11
74438220,M03AC11
74490334,"D04AB01,S01HA07,R02AD02,C05AD01,C01BB01,N01BB02,S02DA01"
74568113,N03AG01
74568216,N03AG01
74611411,N03AG01
74612290,C10AB05
74612390,C10AB05
74621211,N03AG01
74621411,N03AG01
74621511,N03AG01
74621702,"D04AB01,S01HA07,R02AD02,C05AD01,C01BB01,N01BB02,S02DA01"
74630413,"S01AA17,J01FA01,D10AF02"
74636902,"S01AA17,J01FA01,D10AF02"
74663322,J05AE03
74704101,C01CA03
74712611,N03AG01
74909461,"N02AB03,N01AH01"
74937402,L04AB04
75001600,H01BA02
75006037,"R01AD11,A01AC01,C05AA12,S01BA05,R03BA06,D07XB02,H02AB08,D07AB09"
75062040,B01AB05
75062041,B01AB05
75062160,B01AB05
75062161,B01AB05
75062280,B01AB05
75062281,B01AB05
75062300,B01AB05
75062301,B01AB05
75062430,B01AB05
75062431,B01AB05
75245001,H01BA02
75245101,H01BA02
75245201,H01BA02
75291201,B01AB05
75291202,B01AB05
75291501,B01AB05
75291502,B01AB05
75770060,N07XX02
75801601,B01AB05
78001633,N06AA10
78001715,S01BC11
78012606,N05AH02
78012705,N05AH02
78012706,N05AH02
78017605,C10AA04
78017905,"D01BA02,D01AE15"
78018201,H01CB02
78022644,C08CA03
78024615,"S01XA18,L04AD01"
78024815,"S01XA18,L04AD01"
78024915,L02BG04
78027422,"S01XA18,L04AD01"
78032306,N06DA03
78032406,N06DA03
78032705,N04BX02
78033184,L04AC02
78033705,N03AF02
78033931,N06DA03
78034161,H01CB02
78034261,H01CB02
78034445,G03CA03
78034905,N02CA02
78035105,A10BX03
78035752,N03AF02
78035806,C09CA03
78035834,C09CA03
78035906,C09CA03
78035934,C09CA03
78036545,G03CA03
78036815,"J05AB09,S01AD07"
78036864,"J05AB09,S01AD07"
78038725,M05BA08
78040105,L01EA01
78040134,L01EA01
78041420,"L01EG02,L04AH02"
78041520,"L01EG02,L04AH02"
78041561,"L01EG02,L04AH02"
78041720,"L01EG02,L04AH02"
78042306,C09CA03
78042315,C09CA03
78043815,L01EA01
78044205,N06BA04
78044705,C09AA07
78044805,"C09AA07,C09CA02"
78044905,"C09AA07,C09CA02"
78045605,N03AF02
78045635,N03AF02
78045735,N03AF02
78047015,V03AC03
78048515,C09XA02
78048535,C09XA02
78049561,L03AC01
78050215,N06DA03
78051005,N03AF01
78051105,N03AF01
78059287,L01EA03
78059620,N05AX14
78059820,N05AX14
78064930,L01EA01
78066815,L01EE01
78068615,B02BX05
78068715,B02BX05
78069899,L01EX10
83002730,N03AF01
83005232,N03AF01
83006130,N03AF01
83006230,N03AF01
83232062,G03CA03
85052503,L02BB01
85053901,L03AB05
85057102,L03AB05
85113601,B01AC16
85117701,B01AC16
85124402,L01AX03
85124803,L01AX03
85125902,L01AX03
85128801,"R01AD09,D07XC03,R03BA07,D07AC13"
85131801,J05AB04
85132801,J02AC04
85137001,L03AB12
85138101,L01AX03
85140101,"R03AC13,R03CC15"
85143001,L01AX03
85151902,L01AX03
85151904,L01AX03
85171603,C08CA05
85172202,C08CA05
85173302,"S01AE07,J01MA14"
85174701,P02BA01
85177701,"S01AE03,S03AA07,J01MA02,S02AA15"
85432402,J02AC04
85433101,J02AC04
85435001,L03AB05
85435201,L03AB05
87015846,C09AA09
87057009,"S01XA08,R05CB01,V03AB23"
87060942,C09AA09
87120213,C09AA09
87277235,C09CA04
87277331,C09CA04
87565041,C07AB12
87667117,J05AF02
87667217,J05AF02
88115330,L03AX13
88120305,A04AA04
88120343,A04AA04
88120806,A04AA04
88177749,"C08DB01,C05AE03"
88177849,"C08DB01,C05AE03"
88216030,L04AK01
88222033,"A10AD04,A10AC04,A10AE06,A10AE05,A10AB04,A10AE04"
88250033,"A10AD04,A10AC04,A10AE06,A10AE05,A10AB04,A10AE04"
89030510,C01BC04
89061012,D06BB10
89081521,"R03AC08,R03CC07"
89130130,"C01DA02,C05AE01"
91334201,N04BA02
91334301,N04BA02
91353701,A03BA03
91370701,C09AA13
91371501,C09AA13
91464024,"H02AB10,S01BA03"
93001006,G04BD07
93001806,G04BD07
93002610,C09AA02
93003901,N03AX09
93015401,B01AC05
93015506,N03AX11
93017456,L04AK01
93022001,L02BB03
93022056,L02BB03
93022290,N02CC01
93022390,N02CC01
93023356,A04AA01
93026292,"C05AA11,D07AC08"
93026492,"C05AA11,D07AC08"
93031101,A07DA03
93031801,"C08DB01,C05AE03"
93031901,"C08DB01,C05AE03"
93032001,"C08DB01,C05AE03"
93046301,N03AX09
93065701,"D05AX03,A11CC04"
93065801,"D05AX03,A11CC04"
93068801,N03AX09
93075601,"M02AA07,M01AC01,S01BC06"
93077198,C10AA03
93078405,L02BA01
93078701,C07AB03
93102406,N06AX06
93117201,J01CE02
93220401,A03FA01
93221001,A02BX02
93227534,J01CA04
93310701,J01CA04
93310793,J01CA04
93312301,J01CF01
93312501,J01CF01
93314501,J01DB01
93314701,J01DB01
93316501,"A01AB23,J01AA08,D10AF07"
93412773,J01CE02
93414656,"R03CC02,R03AC02"
93414664,"R03CC02,R03AC02"
93415573,J01CA04
93417773,J01DB01
93423701,C07AA12
93435693,N06AB03
93519873,J01CE02
93521193,A02BC01
93527201,C08CA05
93528201,N04BC04
93528401,N04BC04
93542088,"G02CB03,N04BC06"
93576956,N05AH03
93578656,J05AF10
93610812,N06AB03
93645056,A02BC05
93681573,"R01AD05,R03BA02,A07EA06,D07AC09"
93681673,"R01AD05,R03BA02,A07EA06,D07AC09"
93688871,A07EC02
93711306,N06AX06
93720656,N06AX11
93721201,A10BA02
93725401,A10BB12
93730165,A04AA01
93731601,H01BA02
93735301,"D05AX03,A11CC04"
93738001,N06AX16
93738201,N06AX16
93748520,A04AA02
93759957,L01AX03
93762056,L02BG04
93777201,N05AH02
93819201,A02BA01
93873901,C01BB02
93874001,C01BB02
93874101,C01BB02
93894001,"S01AD03,J05AB01,D06BB03"
93894093,"S01AD03,J05AB01,D06BB03"
93894301,"S01AD03,J05AB01,D06BB03"
93894393,"S01AD03,J05AB01,D06BB03"
93894701,"S01AD03,J05AB01,D06BB03"
93910729,P02CA01
93947753,A10BB01
93960412,N05AD01
108380620,C03DB02
115130927,V03AE02
115132801,N06BA01
115146860,"R02AD02,S02DA01,C01BB01,N01BB02,S01HA07,C05AD01,D04AB01"
115165901,C07AA05
115166101,C07AA05
115169606,"H02AB10,S01BA03"
115170001,"H02AB10,S01BA03"
115191101,J05AC02
115211101,"J01AA01,D06AA01"
115351101,N07AA02
115703301,H02AA02
115821101,G04CA02
121043130,"G04BX01,A02AA04"
121046230,A06AA01
121048910,"R06AA02,D04AA32"
121050410,N02BE01
121053005,"B03AA07,B03AA02"
121053107,N03AA02
121054410,"A06AA02,H02AA03"
121058104,N05AD01
121063810,"R05CA03,R05DA09"
121064610,N04BB01
121065304,N05AB02
121065402,N05AB02
121065721,N02BE01
121072104,N06AB03
121073312,A02AB01
121097800,"R06AA02,D04AA32"
121127600,"R05CA03,R05DA09"
121148800,"R05CA03,R05DA09"
121155000,N02AJ08
121157610,A03FA01
121174410,"R05CA03,R05DA09"
121176130,A02AB01
121177505,"N02AJ08,R05CA03,R05DA09"
121177510,N02AJ08
121197100,N02BE01
121457735,A06AD11
121467500,N03AG01
121467555,N03AG01
121472710,A02BA02
121475210,A02BA02
121476605,"A02AC01,A12AA04"
121478505,"D01AA01,A01AB09,S02AA13,A07AC01,D01AC02,J02AB01,G01AA01,A07AA02,G01AF04"
121481000,"G01AA01,A01AB09,D01AA01,S02AA13,A07AC01,D01AC02,J02AB01,G01AA01,A07AA02,G01AF04"
121481040,"D01AA01,A07AA02,G01AA01,A01AB09,S02AA13,A07AC01,D01AC02,J02AB01,G01AF04"
121483940,N02AA05
131181067,N03AX18
131247735,N03AX18
131247760,N03AX18
131247960,N03AX18
131248035,N03AX18
131248060,N03AX18
131541070,N03AX18
132000119,"A06AG01,V03AG05,A06AD17,B05XA09"
132007912,"A06AX01,A06AG04"
132020145,"A06AG01,V03AG05,A06AD17,B05XA09"
135019502,N07BA01
135051101,N07BA01
143119550,P01BA01
143120101,M04AC01
143120125,M04AC01
143125001,A03BB06
143125401,"H02AB10,S01BA03"
143129001,M03BA03
143145801,N03AA02
143147501,"H02AB07,A07EA03"
143148001,H03BA02
143148401,N03AA03
143176401,N04AA01
143176501,"C01DA08,C05AE02"
143176901,"C01DA08,C05AE02"
143177201,"C01DA08,C05AE02"
143178701,N02BE01
143312601,A03AA07
143314250,"A01AB22,J01AA02"
143336701,N05CD01
143927701,L01DB01
143950125,N05AD01
143950610,N01AX07
143956501,L01AC01
143959525,"R02AD02,S02DA01,C01BB01,N01BB02,S01HA07,C05AD01,D04AB01"
143962201,C07AG01
143967310,N03AX14
143967325,N03AX14
143968025,A03BB06
143968125,A03BB06
143968910,C08CA04
143970101,L01CE02
143970201,L01CE02
143970310,N03AB05
143970910,C01CE02
143971910,C01CE02
143972124,"J01MA12,S01AE05"
143972905,N04AC01
143978410,V03AB25
143978510,N03AG01
143978610,C09AA02
143987201,C07AA05
143987510,C01BD01
143988125,N03AB02
143988225,N03AB02
143989001,A04AA01
143989701,J01DB01
143991901,A10BB01
143993801,J01CA04
143998303,J01DB04
145009125,D05BB02
145150605,"A01AB09,A07AC01,S02AA13,D01AC02,J02AB01,G01AF04"
145430001,D05BB02
149000905,J01XE01
149003005,M03CA01
149047201,M05BA07
149071001,J01XE01
149073402,M03CA01
149075215,A07EC02
165002241,"A12CC10,A02AA02,A06AD02"
165005441,"A12CC10,A02AA02,A06AD02"
168000480,"R01AD11,A01AC01,C05AA12,S01BA05,R03BA06,D07XB02,H02AB08,D07AB09"
168000715,"D01AA01,A07AA02,G01AA01,A01AB09,S02AA13,A07AC01,D01AC02,J02AB01,G01AF04"
168000815,D01AE18
168001135,"R02AB04,S01AA32,J01XX10,D06AX05"
168002638,"R02AB04,S01AA32,J01XX10,D06AX05"
168003760,"D01AA01,A07AA02,G01AA01"
168004046,"S01BA06,D07XC01,D07AC01,A07EA04,C05AA05,S02BA07,S01CB04,H02AB01,R01AD06,R03BA04,S03BA03"
168004631,"C05AD04,D04AB02,S01HA06,N01BB06,S02DA04"
168005430,"A01AB09,D01AA01,S02AA13,A07AC01,D01AC02,J02AB01,G01AA01,A07AA02,G01AF04"
168005646,"S01BA06,D07XC01,D07AC01,A07EA04,C05AA05,S02BA07,S01CB04,H02AB01,R01AD06,R03BA04,S03BA03"
168005815,"D07AC04,C05AA10,S02BA08,S01BA15"
168005960,"D07AC04,C05AA10,S02BA08,S01BA15"
168006060,"D07AC04,C05AA10,S02BA08,S01BA15"
168006460,"D07AC04,C05AA10,S02BA08,S01BA15"
168007011,"S01AA17,J01FA01,D10AF02"
168007115,"S02AA14,D06AX07,S01AA11,J01GB03,S03AA06"
168008130,"D01AA01,A07AA02,G01AA01"
168016230,D07AD01
168020130,"D10AF01,J01FF01,G01AA10"
168020160,"D10AF01,J01FF01,G01AA10"
168020360,"D10AF01,J01FF01,G01AA10"
168020437,"R02AD02,S02DA01,C01BB01,N01BB02,S01HA07,C05AD01,D04AB01"
168031230,"D01AC03,G01AF05"
168032608,"C01DA02,C05AE01"
168035755,"R02AD02,S02DA01,C01BB01,N01BB02,S01HA07,C05AD01,D04AB01"
168041630,"D11AH01,L04AD02"
169008181,A10BX02
169008481,A10BX02
169183311,"A10AD04,A10AC04,A10AB04,A10AE06,A10AE05,A10AB04,A10AE04"
169183411,"A10AD04,A10AC04,A10AE06,A10AE05,A10AB04,A10AE04"
169255013,"A10AD04,A10AC04,A10AE06,A10AE05,A10AB04,A10AE04"
169266097,A10AE06
169320111,A10AB05
169368512,"A10AD04,A10AC04,A10AE06,A10AE05,A10AB04,A10AE04"
169368712,"A10AD04,A10AC04,A10AE06,A10AE05,A10AB04,A10AE04"
169406012,A10BJ02
169750111,"A10AD04,A10AC04,A10AB04,A11HA01,A10AE06,A10AE05,A10AE04"
172234560,C01BA02
172364910,A10BB07
172375473,L01CD01
172375810,C09AA03
